FECHA (YYMMDD);HORA (HHMM);;
180826;1400;304,529;
180826;1500;309,293;
180826;1600;151,714;
180826;1700;286,056;
180826;1800;127,433;
180826;1900;44,088;
180826;2000;61,3409;
180826;2100;65,6042;
180826;2200;62,7456;
180826;2300;80,0219;
180827;0000;76,1887;
180827;0100;55,9613;
180827;0200;67,851;
180827;0300;81,382;
180827;0400;84,7953;
180827;0500;82,236;
180827;0600;97,0315;
180827;0700;96,4792;
180827;0800;89,6764;
180827;0900;49,3382;
180827;1000;325,906;
180827;1100;279,91;
180827;1200;293,253;
180827;1300;288,664;
180827;1400;275,511;
180827;1500;281,595;
180827;1600;276,457;
180827;1700;233,904;
180827;1800;254,617;
180827;1900;179,454;
180827;2000;175,547;
180827;2100;210,42;
180827;2200;197,708;
180827;2300;195,461;
180828;0000;121,47;
180828;0100;69,2384;
180828;0200;83,0496;
180828;0300;194,382;
180828;0400;120,239;
180828;0500;181,456;
180828;0600;207,09;
180828;0700;197,395;
180828;0800;79,7563;
180828;0900;137,159;
180828;1000;326,904;
180828;1100;281,639;
180828;1200;284,02;
180828;1300;236,04;
180828;1400;231,929;
180828;1500;223,445;
180828;1600;229,084;
180828;1700;220,611;
180828;1800;218,514;
180828;1900;228,394;
180828;2000;317,941;
180828;2100;312,169;
180828;2200;305,391;
180828;2300;201,67;
180829;0000;212,487;
180829;0100;118,637;
180829;0200;77,1898;
180829;0300;13,8858;
180829;0400;338,344;
180829;0500;69,9369;
180829;0600;79,7712;
180829;0700;90,4694;
180829;0800;88,4707;
180829;0900;110,677;
180829;1000;223,099;
180829;1100;234,115;
180829;1200;270,423;
180829;1300;283,534;
180829;1400;271,605;
180829;1500;281,119;
180829;1600;287,868;
180829;1700;284,438;
180829;1800;308,839;
180829;1900;30,6792;
180829;2000;18,5993;
180829;2100;49,1902;
180829;2200;295,666;
180829;2300;72,9451;
180830;0000;357,957;
180830;0100;22,9188;
180830;0200;73,1078;
180830;0300;95,2449;
180830;0400;73,838;
180830;0500;308,562;
180830;0600;287,876;
180830;0700;41,0677;
180830;0800;41,8976;
180830;0900;60,7957;
180830;1000;330,112;
180830;1100;306,587;
180830;1200;298,218;
180830;1300;300,865;
180830;1400;269,169;
180830;1500;244,298;
180830;1600;234,264;
180830;1700;88,5084;
180830;1800;49,1499;
180830;1900;61,2611;
180830;2000;67,1355;
180830;2100;271,143;
180830;2200;308,889;
180830;2300;53,7289;
