FECHA (YYMMDD);HORA (HHMM);;
180826;0500;1,03774;
180826;0600;0,676733;
180826;0700;1,34585;
180826;0800;0,634927;
180826;0900;0,458304;
180826;1000;2,24552;
180826;1100;1,47388;
180826;1200;1,19195;
180826;1300;1,49591;
180826;1400;0,910799;
180826;1500;0,423756;
180826;1600;0,694292;
180826;1700;0,749499;
180826;1800;0,701207;
180826;1900;1,36086;
180826;2000;1,06497;
180826;2100;0,817572;
180826;2200;0,877646;
180826;2300;1,05873;
180827;0000;0,790653;
180827;0100;0,8661;
180827;0200;1,32641;
180827;0300;0,884219;
180827;0400;0,976349;
180827;0500;1,40961;
180827;0600;0,87601;
180827;0700;1,06627;
180827;0800;1,49099;
180827;0900;1,15505;
180827;1000;0,262831;
180827;1100;0,873424;
180827;1200;1,42094;
180827;1300;0,918331;
180827;1400;1,91853;
180827;1500;1,00784;
180827;1600;1,19333;
180827;1700;0,884097;
180827;1800;1,06829;
180827;1900;1,22958;
180827;2000;1,2896;
180827;2100;1,79547;
180827;2200;2,04276;
180827;2300;2,32798;
180828;0000;0,87427;
180828;0100;0,261796;
180828;0200;0,460847;
180828;0300;0,465652;
180828;0400;1,49196;
180828;0500;1,73256;
180828;0600;2,44553;
180828;0700;1,51884;
180828;0800;0,633941;
180828;0900;1,472;
180828;1000;1,63986;
180828;1100;2,46409;
180828;1200;3,3867;
180828;1300;4,48201;
180828;1400;3,96063;
180828;1500;3,54991;
180828;1600;3,47468;
180828;1700;3,77291;
180828;1800;3,72758;
180828;1900;1,9344;
180828;2000;1,21864;
180828;2100;0,435672;
180828;2200;0,344698;
180828;2300;1,24195;
180829;0000;2,67661;
180829;0100;1,13747;
180829;0200;0,289436;
180829;0300;0,393251;
180829;0400;0,364329;
180829;0500;0,180414;
180829;0600;0,992636;
180829;0700;0,627194;
180829;0800;0,756774;
180829;0900;0,630077;
180829;1000;3,32042;
180829;1100;2,3859;
180829;1200;2,65464;
180829;1300;2,86623;
180829;1400;3,35416;
180829;1500;4,05703;
180829;1600;2,86092;
180829;1700;1,71412;
180829;1800;1,56762;
180829;1900;1,05048;
180829;2000;0,109123;
180829;2100;1,72998;
180829;2200;1,6474;
180829;2300;0,853936;
180830;0000;0,302423;
180830;0100;1,42792;
180830;0200;0,663394;
180830;0300;0,90666;
180830;0400;1,266;
180830;0500;1,26587;
180830;0600;2,04289;
180830;0700;1,2937;
180830;0800;0,98973;
180830;0900;1,2936;
180830;1000;0,829521;
180830;1100;0,911751;
180830;1200;2,15873;
180830;1300;1,58381;
180830;1400;3,65005;
180830;1500;3,15565;
180830;1600;3,42547;
180830;1700;0,966696;
180830;1800;1,79794;
180830;1900;1,51618;
180830;2000;1,3379;
180830;2100;0,233715;
180830;2200;0,399012;
180830;2300;1,21225;
