FECHA (YYMMDD);HORA (HHMM);;
180816;1000;1,62763;
180816;1100;1,61288;
180816;1200;2,13639;
180816;1300;3,19394;
180816;1400;3,64808;
180816;1500;3,96917;
180816;1600;3,64693;
180816;1700;2,05161;
180816;1800;0,376955;
180816;1900;1,38994;
180816;2000;1,87566;
180816;2100;1,63166;
180816;2200;1,59431;
180816;2300;0,230604;
180817;0000;0,872959;
180817;0100;1,45826;
180817;0200;1,91864;
180817;0300;1,90238;
180817;0400;1,883;
180817;0500;0,735254;
180817;0600;0,541739;
180817;0700;0,439214;
180817;0800;0,771189;
180817;0900;1,60881;
180817;1000;0,955288;
180817;1100;2,64892;
180817;1200;2,75281;
180817;1300;2,23543;
180817;1400;2,24252;
180817;1500;1,57014;
180817;1600;1,56036;
180817;1700;1,65174;
180817;1800;0,83433;
180817;1900;0,7071;
180817;2000;0,451267;
180817;2100;0,198502;
180817;2200;0,632152;
180817;2300;0,821062;
180818;0000;0,985026;
180818;0100;1,05545;
180818;0200;3,28896;
180818;0300;4,65059;
180818;0400;5,00805;
180818;0500;4,50576;
180818;0600;4,87388;
180818;0700;5,18221;
180818;0800;4,73155;
180818;0900;4,77819;
180818;1000;4,56267;
180818;1100;6,44382;
180818;1200;7,52637;
180818;1300;8,30907;
180818;1400;8,9926;
180818;1500;8,37723;
180818;1600;8,36432;
180818;1700;8,22688;
180818;1800;7,17932;
180818;1900;6,30522;
180818;2000;4,48013;
180818;2100;4,43798;
180818;2200;3,68469;
180818;2300;4,03357;
180819;0000;4,32781;
180819;0100;4,26872;
180819;0200;5,04071;
180819;0300;3,05342;
180819;0400;3,79323;
180819;0500;2,70014;
180819;0600;2,20377;
180819;0700;1,10589;
180819;0800;0,814721;
180819;0900;3,11719;
180819;1000;3,85054;
180819;1100;4,36368;
180819;1200;5,20952;
180819;1300;5,20136;
180819;1400;5,46838;
180819;1500;5,75711;
180819;1600;4,87734;
180819;1700;3,68026;
180819;1800;0,979664;
180819;1900;0,46182;
180819;2000;2,22258;
180819;2100;2,40401;
180819;2200;2,27956;
180819;2300;0,587327;
180820;0000;0,669045;
180820;0100;1,07158;
180820;0200;1,04614;
180820;0300;0,480618;
180820;0400;0,37878;
180820;0500;0,642228;
180820;0600;0,886243;
180820;0700;0,583572;
180820;0800;0,651974;
180820;0900;0,687522;
180820;1000;1,8825;
180820;1100;3,02199;
180820;1200;0,523093;
180820;1300;2,17839;
180820;1400;2,803;
180820;1500;1,27744;
180820;1600;2,53916;
180820;1700;2,22014;
180820;1800;1,40205;
180820;1900;0,178857;
180820;2000;0,227493;
180820;2100;0,414074;
180820;2200;0,271965;
180820;2300;0,36113;
180821;0000;0,389249;
180821;0100;0,983584;
180821;0200;1,38938;
180821;0300;1,43807;
180821;0400;1,4732;
180821;0500;0,896165;
180821;0600;0,773805;
180821;0700;1,10897;
180821;0800;1,91714;
180821;0900;2,00977;
180821;1000;1,1001;
180821;1100;1,16563;
180821;1200;1,1301;
180821;1300;1,60284;
180821;1400;0,884246;
180821;1500;0,91036;
180821;1600;1,50072;
180821;1700;1,63164;
180821;1800;1,13048;
180821;1900;0,875499;
180821;2000;1,32788;
180821;2100;0,318134;
180821;2200;0,264775;
180821;2300;0,304594;
180822;0000;0,416696;
180822;0100;1,10111;
180822;0200;0,296064;
180822;0300;0,122471;
180822;0400;0,787537;
180822;0500;0,579675;
180822;0600;0,696856;
180822;0700;0,477323;
180822;0800;1,42028;
180822;0900;2,03488;
180822;1000;0,645645;
180822;1100;1,07225;
180822;1200;1,41144;
180822;1300;1,011;
180822;1400;2,09131;
180822;1500;2,07346;
180822;1600;2,46204;
180822;1700;2,27265;
180822;1800;2,31511;
180822;1900;1,10177;
180822;2000;1,48541;
180822;2100;1,47478;
180822;2200;1,57304;
180822;2300;0,758714;
180823;0000;0,600792;
180823;0100;0,645294;
180823;0200;1,62005;
180823;0300;1,03166;
180823;0400;0,818421;
180823;0500;0,410444;
180823;0600;0,283774;
180823;0700;1,36089;
180823;0800;0,42688;
180823;0900;0,569426;
180823;1000;0,90808;
180823;1100;2,28694;
180823;1200;1,76756;
180823;1300;1,53299;
180823;1400;2,67642;
180823;1500;3,65281;
180823;1600;2,76091;
180823;1700;1,64302;
180823;1800;2,87577;
180823;1900;2,11343;
180823;2000;2,95265;
180823;2100;2,27574;
180823;2200;2,48149;
180823;2300;2,82047;
180824;0000;2,74214;
180824;0100;2,9904;
180824;0200;3,24891;
180824;0300;3,50199;
180824;0400;4,23892;
180824;0500;3,64538;
180824;0600;3,7418;
180824;0700;3,771;
180824;0800;3,93096;
180824;0900;4,10203;
180824;1000;4,42703;
180824;1100;3,9067;
180824;1200;5,4486;
180824;1300;6,86214;
180824;1400;8,33656;
180824;1500;8,89067;
180824;1600;8,10661;
180824;1700;7,76137;
180824;1800;6,66667;
180824;1900;6,32508;
180824;2000;5,51957;
180824;2100;5,42259;
180824;2200;5,19181;
180824;2300;5,20113;
180825;0000;3,9466;
180825;0100;4,41424;
180825;0200;5,0469;
180825;0300;4,41482;
180825;0400;4,15752;
180825;0500;3,60431;
180825;0600;3,0801;
180825;0700;3,42805;
180825;0800;3,23778;
180825;0900;4,08631;
180825;1000;4,29841;
180825;1100;7,16981;
180825;1200;8,00316;
180825;1300;8,60164;
180825;1400;9,6086;
180825;1500;9,82524;
180825;1600;9,82025;
180825;1700;9,13074;
180825;1800;8,01382;
180825;1900;4,89382;
180825;2000;1,75818;
180825;2100;0,824792;
180825;2200;0,769362;
180825;2300;0,291888;
180826;0000;0,194455;
180826;0100;0,194116;
180826;0200;0,571177;
180826;0300;0,104628;
180826;0400;0,648589;
180826;0500;0,357281;
180826;0600;0,905665;
180826;0700;0,593837;
180826;0800;0,952731;
180826;0900;0,930954;
180826;1000;2,57175;
180826;1100;1,0095;
180826;1200;0,688148;
180826;1300;1,16973;
180826;1400;1,00327;
180826;1500;0,330457;
180826;1600;0,592992;
180826;1700;1,14375;
180826;1800;1,80847;
180826;1900;1,85507;
180826;2000;1,34451;
180826;2100;0,803565;
180826;2200;0,757503;
180826;2300;0,616696;
180827;0000;0,718857;
180827;0100;0,833421;
180827;0200;1,28963;
180827;0300;1,01355;
180827;0400;0,797746;
180827;0500;0,598841;
180827;0600;0,440356;
180827;0700;0,497148;
180827;0800;0,780325;
180827;0900;1,22161;
180827;1000;1,26281;
180827;1100;1,12802;
180827;1200;1,94486;
180827;1300;2,06579;
180827;1400;1,55354;
180827;1500;1,19745;
180827;1600;0,422436;
180827;1700;1,3446;
180827;1800;1,64889;
180827;1900;1,37067;
180827;2000;1,35437;
180827;2100;2,30371;
180827;2200;2,43627;
180827;2300;3,27963;
180828;0000;2,56051;
180828;0100;1,27755;
180828;0200;0,661969;
180828;0300;1,50076;
180828;0400;1,71558;
180828;0500;2,15351;
180828;0600;2,4168;
180828;0700;1,8492;
180828;0800;1,42675;
180828;0900;0,868486;
180828;1000;0,90632;
180828;1100;2,41046;
180828;1200;3,50437;
180828;1300;4,04626;
180828;1400;4,72306;
180828;1500;4,64383;
180828;1600;3,98023;
180828;1700;3,76896;
180828;1800;2,41279;
180828;1900;2,09711;
180828;2000;1,54717;
180828;2100;0,360086;
180828;2200;1,49343;
180828;2300;2,56507;
180829;0000;2,32468;
180829;0100;1,41159;
180829;0200;0,613043;
180829;0300;0,878387;
180829;0400;0,924091;
180829;0500;2,45361;
180829;0600;1,27449;
180829;0700;1,17516;
180829;0800;1,74189;
180829;0900;3,10779;
180829;1000;4,10613;
180829;1100;3,14381;
180829;1200;3,19084;
180829;1300;3,12868;
180829;1400;3,5172;
180829;1500;4,01166;
180829;1600;3,11039;
180829;1700;1,85848;
180829;1800;0,497663;
180829;1900;0,534344;
180829;2000;1,18636;
180829;2100;2,51514;
180829;2200;2,08716;
180829;2300;0,813544;
180830;0000;0,698488;
180830;0100;1,02677;
180830;0200;0,659817;
180830;0300;0,901148;
180830;0400;1,58641;
180830;0500;1,57612;
180830;0600;1,58358;
180830;0700;0,512152;
180830;0800;1,31219;
180830;0900;1,52291;
180830;1000;1,79218;
180830;1100;1,47485;
180830;1200;0,595004;
180830;1300;0,938063;
180830;1400;2,17608;
180830;1500;2,24214;
180830;1600;1,56099;
180830;1700;1,38646;
180830;1800;1,81523;
180830;1900;2,39174;
180830;2000;2,75002;
180830;2100;1,15352;
180830;2200;1,43839;
180830;2300;0,710801;
